track_id,track_name,track_popularity,track_duration_ms,explicit_lyrics,release_date,danceability,energy,musical_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,release_year
1bJn4Hfj4xa58Jse9bQrN1,Ninna Nanna,54,237493,1,2017-05-26,0.751,0.731,1,-5.05,0,0.0427,0.141,0.0,0.333,0.421,140.019,4,2017.0
2dyQYsU8cJLSGpVsbOy0CO,Habibi,56,184413,1,2017-05-26,0.649,0.711,11,-6.924,0,0.103,0.148,3.22e-06,0.0972,0.523,111.763,4,2017.0
4JBv9f2U2hDMlO6kwbzXaw,Happy Days,53,198120,1,2017-05-26,0.77,0.815,10,-5.496,0,0.0566,0.089,0.00526,0.0822,0.721,118.032,4,2017.0
0GaWvzS26hjyY3HGwjJ9YW,Dende,52,209571,1,2017-11-24,0.813,0.773,6,-4.542,1,0.045,0.203,6.25e-06,0.116,0.74,140.019,4,2017.0
4thhwyZW9cnnFGKOBGNYcM,Ricchi Dentro,52,171027,1,2017-05-26,0.878,0.642,4,-5.722,0,0.0554,0.457,0.0,0.106,0.705,141.97,4,2017.0
0Gtenx4y77nBKTEH31KiCv,Wily Wily,48,236481,1,2017-11-24,0.731,0.66,2,-7.1,1,0.0474,0.0805,2.08e-06,0.152,0.39,134.044,4,2017.0
5BkOpVdfDFRPnrSUYOGQ8N,Pizza Kebab,46,178040,1,2017-05-26,0.708,0.776,4,-5.292,0,0.0401,0.307,8.79e-06,0.115,0.361,143.046,4,2017.0
2W895TwZegi5piyOsMZtB4,Lacrime,45,227373,1,2017-05-26,0.753,0.68,8,-5.705,0,0.244,0.566,1.19e-06,0.126,0.62,131.951,4,2017.0
21h2N6UKUYc5UzqSCbWJal,Cazzo Mene,45,222009,1,2017-11-24,0.726,0.627,10,-6.232,0,0.219,0.351,0.0,0.112,0.465,173.977,4,2017.0
3atDsUhlUgDlQQrI0XFh7I,Cara Italia,56,244324,1,2018-05-02,0.78,0.709,6,-7.059,0,0.0836,0.538,0.000362,0.112,0.711,111.038,4,2018.0
3vgclHni3T3qu7ZXz8idsk,Good Times,67,163073,0,2020-11-13,0.719,0.736,4,-6.32,0,0.0776,0.0315,0.0,0.0988,0.593,109.028,4,2020.0
51zuoAf9f1DNTVmBJHVErg,Barcellona,64,176167,0,2020-11-13,0.678,0.542,4,-9.587,0,0.212,0.156,0.0,0.158,0.287,89.912,4,2020.0
6pA5c3EjOBNzLChiBYUavc,Mille Pare (Bad Times),58,141000,0,2020-11-13,0.823,0.753,3,-5.339,0,0.0964,0.0229,0.0,0.329,0.757,104.983,4,2020.0
1S0n5yCymZxwlXjv8xOVmi,INSIEME,53,199131,0,2017-11-17,0.697,0.671,1,-6.492,1,0.052,0.705,0.0,0.093,0.181,78.067,4,2017.0
3rR9ldnXxZgooEBnvBf8y2,A un passo da,52,225933,0,2018-09-12,0.567,0.42,4,-9.533,1,0.0367,0.577,0.0,0.107,0.178,106.501,4,2018.0
2LLR4WhsNJVZGfsuA41NR8,Cuori a metà,47,154200,0,2018-04-20,0.454,0.702,1,-5.771,1,0.071,0.0205,0.0,0.104,0.288,100.714,4,2018.0
1SIl1FBbHmGa4PmJu5q6Lm,MIA,69,174725,0,2020-10-09,0.536,0.684,9,-6.862,1,0.0438,0.0726,0.0,0.115,0.383,91.37,4,2020.0
0AQM2u3y5mOBaAnyP9LhSO,Buste Della Spesa,52,194133,0,2017-01-13,0.643,0.674,3,-5.831,0,0.26,0.0252,0.0,0.0909,0.474,159.976,4,2017.0
05RA4ZuASGj3vmNnhKkIQj,Wasabi Freestyle,50,104120,0,2017-01-13,0.561,0.655,5,-5.654,0,0.338,0.353,0.0,0.118,0.83,137.308,4,2017.0
78mcS5nv7lZ10qJUfsGbBG,OC (California),49,158093,0,2017-01-13,0.458,0.705,4,-6.138,1,0.254,0.297,0.0,0.149,0.838,156.727,4,2017.0
7Jw4rjZeDK6kMwadov77hT,Pensa Se Piove - Rmx,49,214147,0,2017-01-13,0.578,0.731,7,-5.374,1,0.251,0.22,0.0,0.338,0.577,150.208,4,2017.0
4bFqlyywBfDAyc98H8cww6,Lezione,48,176133,0,2017-01-13,0.629,0.717,0,-7.069,1,0.138,0.0183,0.0,0.223,0.262,135.14,4,2017.0
610JdT4CFgOGOZFHboOhVc,Pugile,47,198173,0,2017-01-13,0.774,0.538,4,-7.218,0,0.0961,0.103,0.0,0.116,0.461,129.057,4,2017.0
2UxtqVffYR6dF7uotB001G,Revolver Freestyle,46,292080,0,2017-01-13,0.588,0.766,7,-5.239,0,0.136,0.522,0.0,0.106,0.535,139.623,4,2017.0
2CdNc9YwGwJBYLoTbKG38q,No Snitch Freestyle,44,122107,0,2017-01-13,0.714,0.864,7,-3.55,1,0.0566,0.106,0.0,0.105,0.263,120.111,4,2017.0
784slUv6u70VcqKt0zPOpi,Pegaso,44,148053,0,2017-01-13,0.72,0.807,9,-3.627,1,0.0538,0.0164,0.0,0.114,0.27,120.992,4,2017.0
18aYLiuUktctsov8ZOedWm,A parte te,52,278920,0,2017-11-10,0.428,0.473,2,-7.337,1,0.0325,0.0458,4.67e-06,0.089,0.232,128.808,4,2017.0
5VL6LfK1mJHwqX4abGn2Xn,Vietato morire,50,211983,0,2017-11-10,0.522,0.893,0,-4.505,1,0.0477,0.0166,0.0,0.226,0.605,97.986,4,2017.0
4i4jPniHx68J5kgjUXbX8h,Ragazza paradiso,47,219480,0,2017-11-10,0.479,0.737,7,-6.312,1,0.0386,0.0123,0.0,0.101,0.218,90.021,4,2017.0
5kYheNyo7xHKPsUWAFzXr3,Un milione di cose da dirti,69,211973,0,2021-03-04,0.588,0.453,2,-6.731,1,0.0641,0.466,0.0,0.108,0.208,139.794,4,2021.0
0iOHkI1AyDXfDeoXEFaP2e,L'amore è,53,224840,0,2017-12-08,0.36,0.687,10,-6.858,1,0.0734,0.203,1.86e-06,0.178,0.339,92.701,4,2017.0
03EA2aVHMyQad8HPuRxn3r,Ti Avrei Voluto Dire,51,186240,0,2017-05-19,0.632,0.739,4,-3.652,1,0.0485,0.486,0.0,0.107,0.406,77.025,4,2017.0
5Ow0rrFOVTik2ed3B8l1Pu,Attraversando Gli Anni,46,193427,0,2017-05-19,0.585,0.522,5,-4.364,1,0.026,0.259,0.0,0.281,0.162,112.032,4,2017.0
0Gd0xtvM97fRlFtI7CTezT,Dopotutto,45,228827,0,2017-05-19,0.403,0.626,7,-3.457,1,0.0513,0.484,0.0,0.0761,0.444,150.088,3,2017.0
7IogaeyA4ubZcmQw50T4Ut,Dove Sei,50,194920,0,2018-04-13,0.581,0.608,0,-4.918,0,0.0405,0.238,0.0,0.342,0.435,82.937,4,2018.0
1a6Fvn69DKqmMlpSh8rTRi,Tazza di te,50,145177,0,2017-11-24,0.731,0.655,0,-5.182,1,0.141,0.0913,0.0,0.0772,0.246,149.938,4,2017.0
3WX4KrkbhtWW3rifi4o6Cz,Occhiaie,45,203100,0,2017-11-24,0.474,0.793,0,-3.898,1,0.0477,0.0116,0.0,0.0592,0.411,145.108,4,2017.0
4jPO7yrsX7sHXtME7cQ5M3,Magicabula,49,157422,1,2017-11-17,0.537,0.891,7,-5.979,0,0.189,0.187,0.0,0.149,0.553,180.115,3,2017.0
45zv7JBhvnYHK6PMdEpxv8,Fiore mio,51,233732,0,2017-06-09,0.499,0.659,0,-9.574,1,0.0415,0.801,0.887,0.41,0.459,81.968,4,2017.0
6wQVCWKEWVtY8K8hFVUXjV,Perdo le parole,49,190240,0,2017-05-29,0.541,0.702,7,-3.794,1,0.033,0.192,0.0,0.0636,0.352,68.44,4,2017.0
6iQS9pIrx5Zkid4L145zkR,Soul Motion,1,202379,0,2017-12-22,0.802,0.926,11,-4.421,1,0.0581,0.00571,0.808,0.218,0.298,123.971,4,2017.0
6UbiZe40ITPqIVBsa2GAba,Harley Quinn,47,212571,0,2017-05-06,0.738,0.702,4,-6.204,0,0.0756,0.0276,1.3e-06,0.213,0.176,139.995,4,2017.0
0A2Sy2b9oyrc6OUxUiXgjb,La miglior vendetta,49,204336,0,2018-11-23,0.647,0.715,9,-6.939,0,0.0852,0.493,0.0,0.44,0.618,87.998,4,2018.0
1dDdFKGtWXd0nOlzBTQqK3,Il coccodrillo come fa?,47,195773,0,2017-05-05,0.906,0.762,2,-4.749,1,0.0395,0.283,0.000611,0.0734,0.947,114.951,4,2017.0
2v4mxnJJIjwmTzgXcXUYeR,Il torero camomillo,44,153853,0,2017-05-05,0.549,0.834,5,-2.722,0,0.0791,0.601,9.11e-06,0.599,0.964,135.958,4,2017.0
7AujiK4ndTotwFOaGEjvOu,Bene ma non benissimo,47,193242,1,2017-06-09,0.841,0.949,7,-2.275,0,0.209,0.09,0.0,0.0879,0.894,127.968,4,2017.0
443cnFF139Ql85enXOTWEu,La hit dell'estate,61,188375,0,2019-06-18,0.758,0.834,6,-4.86,0,0.0997,0.271,0.0,0.0942,0.638,119.963,4,2019.0
5ZgeeXOHGYUn0K3kuICyw9,Autostop,64,187375,0,2020-06-16,0.746,0.871,6,-4.696,1,0.0639,0.128,0.0,0.0919,0.48,119.895,4,2020.0
5mtMuoCiBExgzH8SOdXyNB,Allora ciao,61,166254,0,2020-01-10,0.6,0.649,5,-7.443,1,0.09,0.11,0.0,0.116,0.747,155.875,4,2020.0
2Ros2t8vJWm9okVWJCvvZB,Amarsi Male,46,257907,0,2017-03-10,0.536,0.879,10,-4.162,1,0.0361,0.0189,0.0361,0.682,0.884,190.063,4,2017.0
1r7YS2Cqu0aSVjfZ8SHLBA,Niente Di Speciale,45,326893,0,2017-03-10,0.564,0.808,0,-5.622,1,0.0342,0.0599,0.0,0.159,0.582,88.969,4,2017.0
6134tdWf6qjAGgQs1xJRyA,Una Vita In Vacanza,54,233947,0,2018-02-09,0.641,0.923,10,-4.138,1,0.103,0.135,0.0,0.097,0.663,135.016,4,2018.0
1SIp3BtzYxFfVy7AD8r0PZ,Combat pop (ALBI #1),64,205531,0,2021-03-06,0.484,0.976,9,-5.276,1,0.0956,0.00241,5.83e-06,0.435,0.755,174.967,4,2021.0
5SybvK90NYbGkvpfsL5QU1,Tutta Colpa Mia,46,198973,0,2017-02-17,0.484,0.66,11,-6.044,0,0.0358,0.443,0.0,0.214,0.588,89.975,4,2017.0
1KXpcoggYmNTPCRXIz2m9Z,Guaranà,65,194346,0,2020-05-12,0.79,0.875,8,-3.59,0,0.131,0.0358,3.37e-05,0.162,0.581,116.964,4,2020.0
0enRz21WfeQKKV9StgrKv7,Andromeda,59,202400,0,2020-05-12,0.534,0.698,8,-5.338,0,0.104,0.0208,0.0,0.113,0.54,121.779,4,2020.0
3GqSr6J58GfWacZ4qtDLei,6itch,45,83228,1,2017-10-05,0.674,0.703,10,-12.06,0,0.0783,0.469,0.000455,0.148,0.759,176.399,4,2017.0
5YxP1CkunbhUQVvctFOHa7,fuck 3x,63,161266,1,2019-11-15,0.655,0.814,5,-5.472,0,0.0823,0.0698,0.0,0.107,0.69,180.082,4,2019.0
7HwvPmK74MBRDhCIyMXReP,blun7 a swishland,63,167760,1,2019-11-15,0.692,0.792,7,-5.984,1,0.245,0.13,0.0,0.255,0.566,129.883,4,2019.0
3vPXCd0uNm66sbDEDG5Vwd,m8nstar,56,164825,0,2019-11-15,0.58,0.758,4,-6.448,0,0.044,0.0548,0.0,0.114,0.437,164.924,4,2019.0
0tRj4m46GRFrBS7IsbS0Gk,ch1 5ei te,55,183763,1,2019-11-15,0.488,0.784,1,-5.837,1,0.0717,0.0462,0.0,0.163,0.317,88.046,4,2019.0
1V7hvLe3fpZTMoqKLkBDgW,scuol4,54,169589,1,2019-11-15,0.696,0.7,2,-5.573,1,0.0663,0.143,0.0,0.0431,0.771,136.207,4,2019.0
5tlRHNdTy4la5CuTkbYeQE,come fa1,54,128775,1,2019-11-15,0.649,0.562,0,-7.194,0,0.0465,0.147,5.77e-05,0.169,0.347,128.039,4,2019.0
0oR0Wr9N52K1vbAOuGvMJz,blun7 a swishland,53,167760,1,2019-11-08,0.692,0.792,7,-5.984,1,0.245,0.13,0.0,0.255,0.566,129.883,4,2019.0
5nL0vuUo0oBm26obUe5Ogu,2ollipop,51,149306,1,2019-11-15,0.768,0.756,7,-5.402,1,0.0988,0.31,0.0,0.0745,0.856,160.049,4,2019.0
5D40M8sXXFGijKoPGtsnTr,Cchiù bell 'e 'na stella,45,197355,0,2017-07-17,0.621,0.452,8,-16.516,1,0.067,0.509,0.0,0.106,0.53,129.985,4,2017.0
4eAGBjAAx7pFnekXDUypfe,Crime of Passion - Radio Edit,45,238427,0,2017-07-14,0.884,0.943,10,-7.905,0,0.063,0.0364,0.00513,0.0773,0.812,135.002,4,2017.0
5ziVUhbWDzNz9zgXnO3dvT,Medusa,44,240823,1,2017-11-10,0.724,0.636,1,-9.66,1,0.275,0.613,0.0,0.0883,0.51,139.902,4,2017.0
1GWS8h6HGoXuTVZnpjsG4i,Spettacolare,45,144300,0,2017-06-30,0.708,0.727,11,-8.66,0,0.165,0.334,0.0,0.0868,0.603,100.047,4,2017.0
3lumKk7Mrt6KhFDZURTv0t,Girasoli,63,166000,0,2019-10-28,0.66,0.619,6,-5.567,1,0.0333,0.781,0.0,0.155,0.519,120.069,4,2019.0
3E1FgPTXX203rgBTD5nlKF,Il bacio di Klimt,69,177000,0,2020-04-21,0.685,0.764,9,-4.503,1,0.0664,0.45,0.0,0.227,0.315,80.037,4,2020.0
6tkGjy9COyQuVlQxtUv4Iw,Sempre,55,167609,0,2020-02-18,0.671,0.865,0,-3.379,1,0.0995,0.711,0.0,0.112,0.605,92.045,4,2020.0
6UP3eoMcJDoEssjjHqAdjn,L'urlo di Munch,71,165469,0,2021-01-29,0.664,0.801,4,-4.974,1,0.0526,0.112,0.0,0.102,0.563,128.036,4,2021.0
7IZ6WrPllDQfd9pQBoL0NW,Quando Dio ti ha inventata,60,181412,0,2021-02-18,0.547,0.641,2,-6.71,1,0.0651,0.162,0.0,0.138,0.321,84.746,4,2021.0
2zjr2KfY0MOJdmUtuUAs0z,GAIOLA PORTAFORTUNA,44,296774,0,2017-09-22,0.354,0.709,6,-5.994,0,0.205,0.094,5.25e-05,0.391,0.339,90.007,4,2017.0
1901MP4sFYR617bT4hNcyW,TU T'E SCURDAT' 'E ME,56,241996,0,2019-05-09,0.673,0.58,9,-7.543,1,0.0507,0.385,6.91e-06,0.101,0.594,140.032,4,2019.0
4omSy79qbQHhdSri0B5GUf,JE TE VOGLIO BENE ASSAJE,51,243117,0,2019-05-09,0.467,0.662,2,-7.103,0,0.274,0.261,7.98e-06,0.0782,0.527,154.005,4,2019.0
245i6xl6htAeACuA3xKIY0,OI MARÌ,51,255529,0,2019-05-09,0.657,0.634,4,-6.433,0,0.0644,0.112,0.0,0.11,0.498,113.429,5,2019.0
46JLRSeb7pY1Dv4e3lszdt,NOVE MAGGIO,50,220533,0,2019-05-09,0.694,0.584,9,-6.415,0,0.297,0.0596,2.73e-05,0.0989,0.625,139.981,4,2019.0
0YH29GVTcfCZFT317NERcx,TU ME FAJE ASCÌ PAZZ',50,222289,0,2019-05-09,0.499,0.689,7,-6.915,0,0.234,0.116,0.0,0.244,0.488,111.442,5,2019.0
7e4LsMJRaT9zRVgMs1iJg7,Pónteme,44,152152,0,2017-04-04,0.784,0.783,10,-5.861,0,0.152,0.11,6.95e-05,0.0737,0.822,112.014,4,2017.0
1KdpNmXpigHvpE1qamENl3,Amazone - 2017 Remaster,0,396938,0,2017-12-11,0.695,0.821,5,-12.378,1,0.0498,0.125,0.859,0.129,0.607,115.881,4,2017.0
7rmgAWlc8fXLvI0x6Et9Wb,Motion - 2017 Remaster,0,464700,0,2017-12-11,0.631,0.949,6,-5.623,1,0.0477,0.0189,0.906,0.107,0.892,130.006,4,2017.0
4qEWuKTuyLaiBa988ZZdQe,Terricola - 2017 Version,0,380224,0,2017-12-11,0.58,0.944,6,-5.779,1,0.0635,1.24e-05,0.00127,0.125,0.657,128.003,4,2017.0
7yaPJMyjFcS0mDAE3njLOL,Dark Moon - 2017 Remaster,0,429777,0,2017-12-11,0.808,0.678,0,-10.384,1,0.0725,0.00467,0.873,0.0722,0.504,126.011,4,2017.0
27rwvfI2mmYk4TVLGnAIwG,Angel Dub - 2017 Remaster,0,399554,0,2017-12-11,0.789,0.828,6,-10.441,0,0.0828,3.98e-06,0.886,0.107,0.227,126.035,4,2017.0
4ZGbhgO6nlLzTVGZqQvs8D,Disco 2 Disco - 2017 Remaster,0,482449,0,2017-12-11,0.768,0.899,1,-7.179,1,0.0636,5.29e-05,0.908,0.089,0.381,123.945,4,2017.0
6ElWuGFrYbsf2mdHWUoGCk,Sempre In Due,62,190452,0,2018-02-16,0.596,0.758,9,-7.049,0,0.0802,0.0835,0.0,0.147,0.551,77.474,4,2018.0
5kf8d9DoYJbQmiaYjsPobn,Solo Guai,55,167226,0,2018-02-16,0.535,0.671,9,-7.542,1,0.315,0.0627,0.0,0.0772,0.442,154.737,4,2018.0
7D7PP87gyUMopAuYOIrdLi,Noccioline,52,187636,0,2018-02-16,0.814,0.624,2,-4.904,1,0.0665,0.0496,0.0,0.178,0.586,110.035,4,2018.0
0r6Smrwab8PIoWiWuUcNt9,Tararì Tararà,50,207750,0,2018-02-16,0.692,0.603,7,-6.359,1,0.322,0.0431,0.0,0.0798,0.539,79.983,4,2018.0
3kddbhkA59WZJT7GHFsLpe,Polaroid,50,184000,0,2018-02-16,0.516,0.588,11,-5.16,1,0.283,0.0876,0.0,0.136,0.318,92.103,5,2018.0
6eJGIi0c2MNU3DR2QZ9nbM,Pellaria,49,183000,0,2018-02-16,0.676,0.54,7,-5.506,1,0.055,0.0393,0.0,0.111,0.075,159.866,4,2018.0
6HkJey4kJvPhFYnSOmAlKI,Alla Tua,47,183750,0,2018-02-16,0.718,0.667,5,-6.029,1,0.107,0.00789,0.0,0.0638,0.225,128.093,4,2018.0
08AN0HMXNr3DGGDCOWsTAw,Malibu,60,211519,0,2018-03-23,0.809,0.544,0,-7.319,0,0.227,0.0753,0.0,0.0836,0.284,125.876,4,2018.0
3js3i9hDnqzh2qPJxxQh0b,Yankee Candle,49,199989,0,2018-03-23,0.775,0.546,8,-8.958,0,0.283,0.172,3.28e-05,0.132,0.414,156.045,4,2018.0
2gPENupbdW8MMPijDovU4a,Solido,54,194211,0,2019-11-08,0.709,0.644,5,-7.055,0,0.21,0.407,0.0,0.079,0.275,152.2,4,2019.0
0N1pKkjhVwKZWFLF47R1tv,Nuovi Jeans,57,209262,1,2018-10-26,0.669,0.451,0,-9.83,1,0.142,0.277,0.0,0.113,0.263,159.969,4,2018.0
3fkNr9S33veYzI8VvxtIsE,Perfetti sconosciuti,55,176010,0,2018-09-07,0.63,0.831,11,-5.139,1,0.0769,0.251,0.0,0.385,0.639,105.083,4,2018.0
2FWisfcatLcshNYfCtANIj,Narghilè,55,165255,0,2018-02-15,0.749,0.865,7,-6.556,0,0.0542,0.141,0.0,0.0853,0.338,100.019,4,2018.0
00218i6cYENiDszmBKsYYg,Gxldchainnn,55,132657,1,2018-08-23,0.706,0.473,0,-8.085,0,0.0926,0.984,0.0242,0.106,0.59,87.412,4,2018.0
0ZI9cTwtcaYeVcFjwT51ow,Tu si a fine do' munno,55,180403,0,2018-03-08,0.758,0.855,8,-5.958,1,0.0618,0.444,0.0,0.0727,0.666,89.979,4,2018.0
26iJUQYEsYN3P1y8Ze4c4T,Vita,53,200093,0,2018-05-11,0.694,0.636,1,-4.75,1,0.0462,0.133,0.0,0.0898,0.642,137.046,4,2018.0
429kanJEBTPrcTKYBT8yPq,Merci,52,261947,0,2018-11-30,0.639,0.896,2,-5.202,1,0.0605,0.0965,0.0,0.141,0.314,90.14,4,2018.0
0LaOXyuLOn2htYjXeF5dPY,Noi,51,183213,0,2018-05-11,0.618,0.515,10,-8.14,0,0.321,0.417,0.0,0.072,0.412,152.338,4,2018.0
2Tnb3luV5Rc4DYO8Muckcr,Shangai,62,211907,0,2020-12-17,0.689,0.791,4,-3.735,0,0.0849,0.0794,0.0,0.0879,0.29,101.935,4,2020.0
55BfNKdOeu77gxPB0UGnAw,Che Poi,55,188182,0,2020-01-22,0.764,0.774,6,-5.301,1,0.0594,0.189,0.0,0.107,0.614,110.09,4,2020.0
3i77gzjI3At1gAVtZo8MQe,Eccaallà,55,222200,0,2020-12-17,0.656,0.88,0,-3.686,1,0.217,0.183,1.99e-05,0.321,0.881,178.085,3,2020.0
1EunUYSnYIL2Td0rZmzh7w,Rock 'N Roll Queen,52,146250,1,2018-06-15,0.55,0.692,4,-7.579,1,0.163,0.303,2.97e-06,0.179,0.571,79.946,4,2018.0
3dGhOC4QbPjAGHdUaOCP3Q,Pepsi & Coca,50,124417,1,2018-06-15,0.441,0.665,1,-8.343,0,0.189,0.501,9.46e-06,0.241,0.769,80.916,4,2018.0
1ZF1hdW5COHbgqG9MSdSuU,Da zero a cento,55,206200,0,2018-11-16,0.608,0.659,3,-6.103,0,0.0601,0.0241,0.0,0.113,0.803,184.072,4,2018.0
4cQR1R25cpABjPMzpybNSQ,Da zero a cento,50,206195,0,2018-06-22,0.605,0.641,3,-6.119,0,0.0655,0.0231,0.0,0.145,0.781,184.088,4,2018.0
7bBIBrSmHvdMlTC7b9p8Vq,Playa,59,192000,0,2019-05-31,0.837,0.577,2,-5.854,1,0.168,0.0403,0.0,0.0721,0.73,109.904,4,2019.0
0X6qDfo1vU22juUE08yCjf,Da sola / In the night (feat. Tommaso Paradiso e Elisa),54,190040,0,2018-01-12,0.777,0.733,1,-7.027,0,0.0586,0.00222,2.24e-05,0.04,0.772,108.023,4,2018.0
0TAt3c8KXb1D3sWT8ENar8,Porto Cervo,52,235425,1,2018-07-13,0.855,0.666,10,-4.581,0,0.104,0.2,0.0,0.0885,0.758,100.006,4,2018.0
4vuQhmBVvyy4Zau0Ypv738,Morto Mai (Piano Solo),58,160375,1,2019-10-03,0.683,0.564,7,-8.687,0,0.0407,0.731,0.0,0.121,0.51,110.266,5,2019.0
2Ri0436JKFUsd3B3xa2jCe,Morto Mai,55,145640,1,2019-03-01,0.645,0.813,7,-5.448,0,0.107,0.121,0.0,0.127,0.551,82.676,4,2019.0
4hZAxSYVhaiFousCQM8LFc,Morto Mai (Piano Solo),53,160375,1,2019-10-01,0.683,0.564,7,-8.687,0,0.0407,0.731,0.0,0.121,0.51,110.266,5,2019.0
1XiF40UZiMZstIl37DdRaC,Netflix,51,153827,1,2019-03-01,0.713,0.716,10,-6.448,0,0.263,0.146,0.0,0.105,0.577,192.175,4,2019.0
5c591Ck7sCY0jqsBZgQayy,Ouver2re,50,185931,1,2019-10-03,0.745,0.493,5,-9.162,0,0.24,0.227,0.0,0.0804,0.519,129.993,4,2019.0
7fnHSgIITveyrYBAA1sxKR,Re Mida,50,148653,1,2019-03-01,0.738,0.733,10,-6.399,0,0.307,0.074,1e-06,0.0916,0.65,91.045,4,2019.0
2acyQgyDZpIdtL6qAUFOSX,J,57,145122,1,2020-07-16,0.651,0.812,4,-4.587,0,0.102,0.265,0.0,0.0672,0.255,141.937,4,2020.0
1HFAFvewDbG4XsoiH8tpD1,La parte migliore di me,51,134219,0,2018-12-07,0.481,0.423,6,-14.18,1,0.0548,0.495,0.0,0.131,0.0933,157.763,3,2018.0
0PpNhRMNC25MctQXmWCEdZ,Girasole,51,162551,1,2019-04-26,0.537,0.661,10,-7.564,1,0.046,0.415,0.0,0.297,0.324,147.004,4,2019.0
6DGCOYNa1t0QqdqcmvOaQ2,A piedi il mondo,50,244000,0,2018-04-17,0.321,0.45,0,-8.514,1,0.057,0.255,0.0,0.112,0.295,74.914,4,2018.0
3DdZo52VmqkQYtQnSmHmIw,Sei perfetta,49,104563,0,2018-04-17,0.728,0.431,3,-13.279,1,0.0973,0.916,1.09e-05,0.0951,0.351,118.426,3,2018.0
7b29Ep7loW8hoPsBiDce8i,Klimt,53,218907,0,2019-10-25,0.704,0.601,1,-5.648,1,0.0288,0.257,0.0,0.114,0.204,89.989,4,2019.0
3k5oVHGU4lqCS55kDQEbtd,Glenn Miller,57,196181,0,2020-11-05,0.655,0.715,0,-7.676,1,0.119,0.476,0.0,0.0944,0.656,104.061,4,2020.0
4085y98SzDPD1cUSwYz1Tj,Arnica,64,184031,0,2021-03-04,0.576,0.563,5,-7.508,0,0.203,0.642,0.0,0.207,0.598,79.843,4,2021.0
2mz7i5TaMvcBid9fVPYMMe,Blu,50,231853,0,2018-07-06,0.442,0.533,9,-5.577,0,0.0331,0.229,0.0,0.105,0.131,75.881,4,2018.0
1ex3YwDpPLF2JeA8ZgPBto,Balla,50,200777,1,2018-09-11,0.451,0.844,3,-4.95,0,0.106,0.436,0.0,0.104,0.481,79.934,4,2018.0
7J7vMP45n2p33jimaHO8iK,LUNA E SOLE - prod Low Kidd,50,182907,1,2019-06-21,0.776,0.614,6,-8.253,0,0.251,0.0369,0.0,0.0744,0.491,139.002,4,2019.0
5FKNxAPaE3S5fxUBxsZpaJ,Un po' de que,50,146679,0,2018-12-07,0.782,0.781,11,-4.437,1,0.0408,0.111,0.0,0.282,0.575,130.998,4,2018.0
3elLXGwE5zaREuOzWdlRJ2,Domani ci passa,63,145463,0,2019-04-05,0.708,0.736,11,-4.391,1,0.0398,0.0399,0.0,0.448,0.749,129.959,4,2019.0
54ivBWjaiBH5W2fAVYV1k3,Fumo bianco,49,251831,1,2018-06-08,0.746,0.751,10,-5.375,0,0.0414,0.226,2.48e-06,0.121,0.258,141.963,4,2018.0
61styzQG63C2kmF9T9uSVx,Bella Come Roma,49,227373,0,2018-09-07,0.491,0.889,0,-3.806,1,0.0455,0.141,0.0,0.157,0.631,179.997,4,2018.0
7kLRdkYphfvZkApEcCmtqw,Ti Amo,48,206061,0,2018-06-22,0.565,0.697,9,-7.919,0,0.103,0.347,0.0,0.0874,0.182,98.952,4,2018.0
1FbF66VsSEdCfMxTLVrtNn,'O Mare,55,210309,1,2020-09-24,0.617,0.703,2,-7.097,0,0.0545,0.323,0.00166,0.388,0.0877,97.119,4,2020.0
4r4aTOJc7K3iUIU3MEPw6I,Be Alright,61,180466,0,2018-09-28,0.664,0.177,1,-13.54,1,0.0335,0.856,0.0,0.136,0.29,105.008,4,2018.0
6eKwCMQEHYSQxcgVSci0Gj,'Na notte si e' 'na notte no,47,232464,0,2018-03-23,0.253,0.783,10,-5.627,1,0.233,0.277,0.0,0.0901,0.469,185.225,4,2018.0
7r86YmJo79FRcAHuVeKZp8,Tech House The Yearbook 2018 - Continuous Mix 2,0,4864333,0,2018-12-16,0.691,0.639,1,-10.181,1,0.0486,0.00424,0.721,0.116,0.157,124.545,4,2018.0
5TinKG73Ea3VcZit0sMW74,Tech House The Yearbook 2018 - Continuous Mix 1,0,4756622,0,2018-12-16,0.63,0.555,7,-9.443,1,0.0599,0.0036,0.818,0.106,0.177,122.902,4,2018.0
2TfcMUAZ4vH4fTA9eF53v2,Cherofobia,47,171711,0,2018-11-23,0.504,0.586,9,-4.496,0,0.227,0.717,0.0,0.076,0.497,76.55,4,2018.0
0F2IR1nmit07ZE0l0W0eRO,5 Years (Techno House Trance 2018 Top 100 Hits DJ Mix Edit),0,147650,0,2017-11-10,0.805,0.421,2,-10.994,1,0.0558,0.0141,0.823,0.103,0.197,127.958,4,2017.0
1qMx707PFdFXdwLvcUTNz3,Non Avere Paura,63,247478,0,2019-09-25,0.568,0.678,0,-6.185,1,0.0366,0.428,0.0,0.107,0.241,104.992,4,2019.0
6Vw7SyOg1BcWvGpyPzWgEa,Ricordami,65,205915,1,2020-09-01,0.672,0.799,9,-5.507,1,0.0381,0.00649,0.0,0.0694,0.917,135.079,4,2020.0
